"city","state","zip","lat","long","id_geolocation","population"
Lufkin,TX,75901,31.27,-94.6469,5449,63040
Cartersville,GA,30121,34.2079,-84.7673,5450,60163
Charlotte,NC,28227,35.1936,-80.6846,5451,790689
New York City,NY,10023,40.7764,-73.9827,5452,1577385
Mogadore,OH,44260,41.0382,-81.359,5453,13450
Kansas City,MO,64131,38.9713,-94.5774,5454,545147
Morton,MS,39117,32.4029,-89.5949,5455,10697
Sahuarita,AZ,85629,31.9452,-111.0002,5456,23568
Brockway,PA,15824,41.2406,-78.8116,5457,5407
Elgin,MN,55932,44.1358,-92.2535,5458,2042
Stevenson Ranch,CA,91381,34.3775,-118.6131,5459,20158
Arlington,TX,76011,32.7582,-97.1003,5460,370281
Rock Hill,SC,29730,34.9151,-81.0129,5461,107897
Godwin,NC,28344,35.1969,-78.6625,5462,3415
Bay Shore,NY,11706,40.7051,-73.243,5463,62543
Loogootee,IN,47553,38.6629,-86.9137,5464,8495
Bethel,AK,99559,60.13,-162.1739,5465,7632
Baldwin Park,CA,91706,34.0964,-117.9682,5466,76571
Vero Beach,FL,32963,27.6898,-80.3757,5467,105638
Topton,PA,19562,40.5029,-75.7015,5468,2622
Swanton,OH,43558,41.5945,-83.8718,5469,13579
Greenville,SC,29609,34.8921,-82.4002,5470,201862
Elkmont,AL,35620,34.9152,-86.9105,5471,8868
Golconda,IL,62938,37.3602,-88.4886,5472,3033
Fergus Falls,MN,56537,46.276,-96.0904,5473,18548
Ellicott City,MD,21043,39.2548,-76.8001,5474,80322
Redmond,WA,98052,47.6718,-122.1232,5475,77226
Cape Coral,FL,33904,26.6065,-81.9502,5476,156391
Dundee,MS,38626,34.5357,-90.3693,5477,1353
Seaside Park,NJ,8752,39.9222,-74.0795,5478,2074
Coahoma,TX,79511,32.2942,-101.3197,5479,1338
Sapulpa,OK,74066,36.003,-96.1106,5480,31060
Morton,TX,79346,33.7157,-102.7796,5481,2427
Pompano Beach,FL,33071,26.2435,-80.2601,5482,425636
Beaverton,OR,97005,45.4963,-122.8001,5483,183865
Mechanicsburg,PA,17050,40.2122,-77.0265,5484,67052
Carrsville,VA,23315,36.7454,-76.8365,5485,1525
Sherwood,AR,72120,34.8807,-92.2303,5486,31610
Marcus Hook,PA,19061,39.8295,-75.4354,5487,19997
Mont Vernon,NH,3057,42.8976,-71.6762,5488,2500
Youngstown,OH,44506,41.096,-80.6259,5489,163222
Sebago,ME,4029,43.9017,-70.6878,5490,1725
Birmingham,AL,35209,33.4653,-86.8082,5491,493806
Harbor City,CA,90710,33.797,-118.2991,5492,25457
Bethlehem,PA,18017,40.6622,-75.3903,5493,123241
Vacaville,CA,95687,38.3482,-121.9538,5494,99475
Bloomfield,NM,87413,36.6955,-107.9784,5495,16792
Fort Lauderdale,FL,33304,26.1387,-80.1218,5496,711693
Chelsea,MA,2150,42.3963,-71.0325,5497,35124
Falls Church,VA,22044,38.8589,-77.1548,5498,116155
Midland,GA,31820,32.5616,-84.8559,5499,8473
Azusa,CA,91702,34.1248,-117.9031,5500,59705
Marshall,NC,28753,35.8597,-82.7105,5501,11670
Marlow,OK,73055,34.6387,-97.941,5502,9942
River Forest,IL,60305,41.8951,-87.8159,5503,11172
Verona,PA,15147,40.4927,-79.8345,5504,17395
Sacramento,CA,95833,38.6157,-121.5053,5505,757530
Atmore,AL,36502,31.0572,-87.4873,5506,18355
Detroit,MI,48215,42.3773,-82.9513,5507,673342
New City,NY,10956,41.1472,-73.9962,5508,31521
Amenia,NY,12501,41.8447,-73.5542,5509,2457
Long Branch,TX,75669,32.0449,-94.5381,5510,606
Blaine,TN,37709,36.1583,-83.6783,5511,3732
Franklin,KY,42134,36.7254,-86.57,5512,16785
Lakewood,WA,98498,47.1591,-122.5485,5513,62135
Twentynine Palms,CA,92278,34.238,-116.0604,5514,27757
Saint Charles,MO,63301,38.8014,-90.5065,5515,134684
Belchertown,MA,1007,42.2751,-72.411,5516,14649
Kasilof,AK,99610,60.3164,-151.2896,5517,2167
Macon,GA,31201,32.8095,-83.6168,5518,165895
Malden,MA,2148,42.4291,-71.0605,5519,59503
Montclair,NJ,7042,40.8131,-74.2165,5520,37737
Dallas,TX,75204,32.8038,-96.7851,5521,1263321
Sneedville,TN,37869,36.5275,-83.2529,5522,5031
Buckley,WA,98321,47.1524,-122.0621,5523,15152
Lanham,MD,20706,38.9675,-76.8551,5524,38692
Pittsburg,KS,66762,37.3951,-94.7105,5525,24786
Pearland,TX,77584,29.5405,-95.3208,5526,112611
Mount Airy,NC,27030,36.5007,-80.6119,5527,38374
Colver,PA,15927,40.5383,-78.7865,5528,1176
Apache Junction,AZ,85120,33.3931,-111.5768,5529,49387
Pasadena,TX,77503,29.6877,-95.1572,5530,145975
Roma,TX,78584,26.4215,-99.0025,5531,18128
Kalamazoo,MI,49001,42.2736,-85.5457,5532,158937
Springfield,VT,5156,43.3034,-72.4778,5533,9226
East Hartford,CT,6108,41.7803,-72.618,5534,51263
Chicago,IL,60647,41.9209,-87.7043,5535,2680484
Florence,KY,41042,38.9941,-84.642,5536,49968
Samson,AL,36477,31.1049,-86.0674,5537,4946
Richmond,VA,23225,37.5158,-77.5047,5538,536907
Frederick,CO,80530,40.0978,-104.9293,5539,3790
Syracuse,NY,13212,43.1226,-76.1284,5540,229807
Corcoran,CA,93212,36.0865,-119.5607,5541,26079
Haslett,MI,48840,42.7531,-84.3989,5542,12501
Alice,TX,78332,27.7432,-98.0836,5543,28710
Whitehall,MT,59759,45.8771,-112.1245,5544,3643
Poplar Bluff,MO,63901,36.7662,-90.4166,5545,34665
Tucson,AZ,85730,32.181,-110.819,5546,865276
Franklin,OH,45005,39.5357,-84.303,5547,29963
Huron,SD,57350,44.359,-98.2163,5548,14534
East Haddam,CT,6423,41.4696,-72.4059,5549,5097
Chaffee,MO,63740,37.1726,-89.6456,5550,5339
Juliaetta,ID,83535,46.5754,-116.7188,5551,1089
Santa Rosa,TX,78593,26.2555,-97.8257,5552,6324
Warrenton,GA,30828,33.4091,-82.6357,5553,4368
San Jose,CA,95125,37.296,-121.8939,5554,973849
Miami,FL,33180,25.9597,-80.1403,5555,1737737
Medina,TX,78055,29.8475,-99.3215,5556,1774
Columbia,SC,29212,34.0726,-81.1796,5557,333497
Buffalo Valley,TN,38548,36.1833,-85.7589,5558,731
Springfield,VA,22150,38.7797,-77.1866,5559,104396
Houston,TX,77032,29.9368,-95.3299,5560,2906700
Tuscumbia,AL,35674,34.6874,-87.6833,5561,18475
Bellmawr,NJ,8031,39.8689,-75.0944,5562,11584
Carmen,OK,73726,36.5842,-98.4578,5563,472
Hampton,VA,23666,37.0462,-76.4096,5564,136895
Los Gatos,CA,95030,37.2296,-121.9834,5565,47252
Onamia,MN,56359,46.0902,-93.6867,5566,3878
Newport,OR,97365,44.6487,-124.0509,5567,10744
Rochester,NY,14618,43.1122,-77.5618,5568,478127
Fountain,CO,80817,38.6996,-104.7005,5569,27311
Newton,MS,39345,32.3244,-89.184,5570,6127
Fallbrook,CA,92028,33.369,-117.229,5571,46239
Martin,TN,38237,36.3425,-88.8554,5572,16627
Jackson,MS,39204,32.2832,-90.2306,5573,233060
Fairview Heights,IL,62208,38.596,-90.0071,5574,17376
Elmhurst,NY,11373,40.7351,-73.8776,5575,100820
Hickman,NE,68372,40.6119,-96.6247,5576,2827
Canton,GA,30114,34.2505,-84.4909,5577,85446
Waterloo,IA,50702,42.4731,-92.3365,5578,70157
Austin,TX,78758,30.3764,-97.7078,5579,940359
West Salem,IL,62476,38.5183,-88.0323,5580,1734
Bowling Green,KY,42104,36.9375,-86.4481,5581,104282
Spring Valley,CA,91978,32.7329,-116.9596,5582,67264
Jeffersonville,IN,47130,38.3078,-85.7359,5583,44722
Dallas,TX,75206,32.831,-96.7692,5584,1263321
New Albany,IN,47150,38.3089,-85.8221,5585,47472
Donora,PA,15033,40.1768,-79.8619,5586,4910
Aransas Pass,TX,78336,27.9095,-97.1591,5587,11953
Edgerton,MO,64444,39.4742,-94.6352,5588,1340
Stewart,MS,39767,33.5101,-89.479,5589,861
Canal Winchester,OH,43110,39.8349,-82.8044,5590,33847
Ojai,CA,93023,34.4451,-119.2565,5591,20589
Londonderry,OH,45647,39.2723,-82.7833,5592,2484
Hull,MA,2045,42.2853,-70.8754,5593,10293
Hermiston,OR,97838,45.845,-119.2849,5594,25346
Augusta,GA,30906,33.3589,-82.0099,5595,202193
Fort Worth,TX,76110,32.7065,-97.3375,5596,813980
Sidney,OH,45365,40.2874,-84.1622,5597,30561
Brownsville,TN,38012,35.61,-89.2624,5598,14575
Johnston City,IL,62951,37.8245,-88.9209,5599,5352
Pepperell,MA,1463,42.6689,-71.5934,5600,11497
West Islip,NY,11795,40.7117,-73.3007,5601,26030
Homestead,FL,33033,25.4906,-80.438,5602,155317
Crete,IL,60417,41.439,-87.6027,5603,15547
Edmonds,WA,98020,47.8061,-122.3724,5604,54225
Midlothian,VA,23112,37.431,-77.6545,5605,88279
Goshen,KY,40026,38.4113,-85.5708,5606,5458
Loretto,KY,40037,37.6421,-85.4113,5607,2864
Charlotte,NC,28216,35.2834,-80.8702,5608,790689
Warsaw,OH,43844,40.3172,-82.056,5609,3869
Goddard,KS,67052,37.6575,-97.5364,5610,8325
Chatham,NJ,7928,40.7305,-74.4017,5611,19144
Waynesfield,OH,45896,40.6072,-83.9585,5612,2089
Atlanta,GA,30342,33.8842,-84.3761,5613,900273
Washington,DC,20057,38.8933,-77.0146,5614,601723
Milwaukee,WI,53214,43.0215,-88.0176,5615,817312
Senecaville,OH,43780,39.9337,-81.458,5616,2106
Berkley,MA,2779,41.8353,-71.0765,5617,6411
Atlanta,NY,14808,42.5596,-77.4669,5618,591
Virginia Beach,VA,23464,36.7978,-76.1759,5619,437994
Atlanta,GA,30303,33.7525,-84.3888,5620,900273
Elk City,OK,73644,35.4104,-99.4211,5621,14147
Roanoke,AL,36274,33.2169,-85.4057,5622,11199
Phoenix,NY,13135,43.2468,-76.3064,5623,6617
Kalamazoo,MI,49004,42.3518,-85.5621,5624,158937
Webb City,MO,64870,37.144,-94.4727,5625,14325
Lunenburg,MA,1462,42.5884,-71.7266,5626,10086
Columbia,KY,42728,37.1161,-85.2656,5627,15925
Lake Tomahawk,WI,54539,45.8035,-89.5856,5628,1383
Sneads Ferry,NC,28460,34.5426,-77.4038,5629,7652
Pahoa,HI,96778,19.5089,-154.9231,5630,14409
Raleigh,NC,27616,35.8673,-78.5381,5631,489514
New York City,NY,10029,40.7918,-73.9448,5632,1577385
Grand Junction,CO,81503,39.0307,-108.4361,5633,103017
Goshen,IN,46528,41.6248,-85.8391,5634,56775
Virginia Beach,VA,23453,36.776,-76.0766,5635,437994
Canfield,OH,44406,41.0293,-80.7564,5636,22054
Maywood,CA,90270,33.989,-118.1877,5637,27372
San Antonio,TX,78227,29.4027,-98.6433,5638,1595797
Hot Springs National Park,AR,71913,34.4689,-93.043,5639,72927
Garden City,NY,11530,40.7245,-73.6487,5640,27273
Irving,TX,75060,32.8023,-96.9597,5641,217883
Niagara Falls,NY,14305,43.1146,-79.0378,5642,66192
Spokane,WA,99218,47.7556,-117.4146,5643,342856
Oklahoma City,OK,73150,35.4123,-97.3331,5644,640470
Lovington,NM,88260,32.9512,-103.3488,5645,14343
Atalissa,IA,52720,41.5614,-91.1748,5646,861
Martin,MI,49070,42.5483,-85.6106,5647,2451
Chicago,IL,60632,41.8093,-87.7052,5648,2680484
Pacific Palisades,CA,90272,34.0787,-118.5422,5649,22986
Berlin,MA,1503,42.3844,-71.6356,5650,2866
Bondurant,IA,50035,41.7017,-93.4527,5651,5387
Masontown,WV,26542,39.5731,-79.7906,5652,2547
Chatham,VA,24531,36.831,-79.4297,5653,9203
El Paso,TX,79915,31.7432,-106.3686,5654,749635
Quincy,IL,62305,39.9601,-91.3026,5655,51810
Casselberry,FL,32707,28.6617,-81.3122,5656,40689
Franklin,TN,37069,35.9796,-86.9106,5657,90669
Pittsburgh,PA,15207,40.4003,-79.9338,5658,687276
Daphne,AL,36526,30.6197,-87.8895,5659,27890
Denver,CO,80224,39.688,-104.9108,5660,990452
Eureka,IL,61530,40.7152,-89.2706,5661,6713
Williston,VT,5495,44.4367,-73.0957,5662,9341
Suring,WI,54174,45.0186,-88.3628,5663,3013
Las Cruces,NM,88012,32.5835,-106.7714,5664,143900
Odessa,TX,79762,31.889,-102.3548,5665,137390
Alameda,CA,94501,37.7706,-122.2648,5666,73812
Reno,NV,89523,39.5249,-119.9031,5667,276896
Nashville,TN,37205,36.1114,-86.869,5668,431336
Downsville,LA,71234,32.6525,-92.3745,5669,3992
Glasgow,KY,42141,36.9882,-85.9221,5670,30349
Eagle,ID,83616,43.7069,-116.362,5671,22780
Youngstown,OH,44515,41.0979,-80.7598,5672,163222
Tobyhanna,PA,18466,41.1836,-75.3918,5673,16681
Massapequa Park,NY,11762,40.6807,-73.4444,5674,22360
Conconully,WA,98819,48.5469,-119.7526,5675,258
Landis,NC,28088,35.5435,-80.6129,5676,2862
Portland,OR,97266,45.4762,-122.5596,5677,841711
Pinellas Park,FL,33782,27.8681,-82.7086,5678,46772
Houston,TX,77043,29.8052,-95.5607,5679,2906700
Kings Park,NY,11754,40.8861,-73.2438,5680,18958
Weimar,TX,78962,29.6787,-96.755,5681,4733
Saint Louis,MO,63108,38.6445,-90.2544,5682,927396
Skokie,IL,60076,42.0362,-87.7328,5683,60240
Annapolis,MD,21402,38.9871,-76.4715,5684,92106
Austin,TX,78727,30.4254,-97.7195,5685,940359
Oklahoma City,OK,73142,35.599,-97.6251,5686,640470
Tunnel Hill,GA,30755,34.8541,-85.0468,5687,9590
Lenox,MA,1240,42.3642,-73.2713,5688,4534
Allegany,NY,14706,42.0918,-78.4999,5689,6356
Buffalo,NY,14223,42.9731,-78.845,5690,564824
Nevada,MO,64772,37.8409,-94.3571,5691,13596
Rochester,MN,55904,44.0105,-92.3973,5692,117815
Lakeland,FL,33815,28.0496,-82.0069,5693,237282
South Bend,IN,46628,41.7015,-86.2949,5694,145459
Rib Lake,WI,54470,45.2984,-90.1763,5695,2068
Newark,NJ,7105,40.7271,-74.1563,5696,277237
Fishersville,VA,22939,38.0964,-78.993,5697,5398
Cincinnati,OH,45231,39.2418,-84.5437,5698,795220
West Covina,CA,91792,34.0229,-117.8975,5699,108175
Moncks Corner,SC,29461,33.1971,-80.0233,5700,30141
Petaluma,CA,94954,38.2507,-122.6155,5701,70223
Salt Lake City,UT,84104,40.7498,-111.926,5702,594043
Littleton,CO,80126,39.5437,-104.9691,5703,320420
Los Angeles,CA,90034,34.029,-118.4005,5704,2383912
Glenwood City,WI,54013,45.0623,-92.1816,5705,3475
North Miami Beach,FL,33160,25.9449,-80.1391,5706,40053
Port Arthur,TX,77642,29.9212,-93.927,5707,53986
Kansas City,MO,64166,39.3294,-94.5199,5708,545147
San Bernardino,CA,92408,34.0831,-117.2711,5709,236660
Spartanburg,SC,29303,34.9803,-81.9168,5710,129573
Memphis,TN,38127,35.251,-90.0296,5711,697385
Brooklyn,NY,11205,40.6924,-73.9666,5712,2504700
Naperville,IL,60563,41.7896,-88.169,5713,160668
Woonsocket,RI,2895,41.9846,-71.5194,5714,41186
Fulton,MS,38843,34.2745,-88.3793,5715,11467
Walshville,IL,62091,39.0473,-89.635,5716,337
Jacksonville,FL,32218,30.4507,-81.6626,5717,847415
Greeley,CO,80634,40.4109,-104.7541,5718,101464
Delano,MN,55328,45.0342,-93.8016,5719,8541
Barberton,OH,44203,41.0197,-81.6212,5720,41248
Kannapolis,NC,28081,35.502,-80.6359,5721,49010
Saint Louis,MO,63130,38.6669,-90.3225,5722,927396
Houston,TX,77058,29.5716,-95.0998,5723,2906700
Scranton,PA,18504,41.4128,-75.6861,5724,95251
Providence,RI,2907,41.7971,-71.4255,5725,203571
Metairie,LA,70001,29.9871,-90.1695,5726,137067
Omaha,NE,68111,41.2962,-95.965,5727,518429
Robeline,LA,71469,31.7715,-93.321,5728,2792
Jamestown,KY,42629,36.968,-85.0968,5729,4953
Escanaba,MI,49829,45.7659,-87.089,5730,17347
Royal Oak,MI,48073,42.519,-83.157,5731,57256
Wichita,KS,67207,37.671,-97.2179,5732,409656
Hendersonville,TN,37075,36.3054,-86.6072,5733,59256
Country Club Hills,IL,60478,41.5637,-87.7247,5734,16833
North Port,FL,34287,27.0478,-82.2416,5735,62009
Gary,IN,46408,41.5422,-87.3588,5736,85171
Moorhead,MN,56560,46.8677,-96.7572,5737,40766
Tucson,AZ,85705,32.2691,-110.9845,5738,865276
Exeter,CA,93221,36.3041,-119.1293,5739,14945
Long Beach,CA,90806,33.8045,-118.1876,5740,471952
Confluence,PA,15424,39.8243,-79.3064,5741,2489
Findlay,OH,45840,41.0449,-83.6457,5742,54979
Harvey,LA,70058,29.8725,-90.0673,5743,39887
Ball Ground,GA,30107,34.3393,-84.3758,5744,12908
Riverview,FL,33578,27.8633,-82.3499,5745,85490
Isom,KY,41824,37.1932,-82.8754,5746,1072
Sand Lake,MI,49343,43.2981,-85.5367,5747,5489
Doylestown,PA,18901,40.3054,-75.1489,5748,48571
Dallas,TX,75209,32.8456,-96.826,5749,1263321
Lewisburg,PA,17837,40.9702,-76.9099,5750,19815
West Lafayette,IN,47906,40.444,-86.9237,5751,66972
Santa Clarita,CA,91390,34.4684,-118.5261,5752,53134
Rowlett,TX,75088,32.9032,-96.5472,5753,54963
Menlo,GA,30731,34.5864,-85.4774,5754,2428
Watkinsville,GA,30677,33.8542,-83.408,5755,17065
Manassas,VA,20110,38.7492,-77.4878,5756,137564
Detroit,MI,48204,42.3661,-83.1422,5757,673342
Tampa,FL,33647,28.1147,-82.3678,5758,717255
Port Crane,NY,13833,42.1958,-75.7591,5759,4255
Seal Beach,CA,90740,33.7602,-118.0808,5760,23729
Libertyville,IL,60048,42.281,-87.95,5761,29095
Rockport,TX,78382,28.0308,-97.0688,5762,19364
Hammondsville,OH,43930,40.5676,-80.7659,5763,882
De Pere,WI,54115,44.4388,-88.0806,5764,41178
Springfield,OR,97478,44.0561,-122.9171,5765,73885
Cincinnati,OH,45232,39.1859,-84.5141,5766,795220
Roanoke,IN,46783,40.96,-85.3526,5767,6396
Old Forge,PA,18518,41.3701,-75.7391,5768,8313
Emporia,KS,66801,38.4184,-96.1871,5769,28492
Paso Robles,CA,93446,35.6406,-120.7003,5770,43714
Grimesland,NC,27837,35.558,-77.2566,5771,5903
Warrenton,MO,63383,38.805,-91.174,5772,15770
Thompson,MO,65285,39.2128,-92.0046,5773,695
Herndon,VA,20170,38.9839,-77.3675,5774,87123
Longdale,OK,73755,36.1212,-98.55,5775,905
Abita Springs,LA,70420,30.4837,-90.0041,5776,7345
Corvallis,OR,97333,44.5393,-123.2799,5777,65257
Downey,CA,90240,33.9581,-118.1174,5778,111772
Chicago,IL,60623,41.849,-87.7157,5779,2680484
Harrisburg,PA,17112,40.3352,-76.7914,5780,165527
Odessa,FL,33556,28.1421,-82.5905,5781,22015
Columbus,OH,43224,40.0425,-82.9689,5782,783285
Locust,NC,28097,35.2704,-80.4211,5783,5369
Johnstown,CO,80534,40.3355,-104.9236,5784,11301
Rome,GA,30165,34.2837,-85.2231,5785,75049
Cincinnati,OH,45215,39.2353,-84.4619,5786,795220
Manvel,TX,77578,29.4694,-95.3503,5787,12672
Bloomington,WI,53804,42.8726,-90.9099,5788,1372
El Segundo,CA,90245,33.9243,-118.4119,5789,16654
Berkeley,CA,94704,37.8664,-122.257,5790,118592
Gillett,AR,72055,34.1218,-91.38,5791,849
Fremont,CA,94539,37.5176,-121.9287,5792,214112
Somerset,KY,42501,37.1029,-84.5443,5793,40486
Marcus,IA,51035,42.82,-95.8034,5794,1685
Fort Lauderdale,FL,33323,26.152,-80.3165,5795,711693
Eau Claire,WI,54703,44.8346,-91.5159,5796,81075
Lorain,OH,44052,41.4578,-82.171,5797,67952
Monticello,IL,61856,40.0263,-88.5686,5798,7433
Leesville,LA,71459,31.0772,-93.1896,5799,34664
Newport,AR,72112,35.5988,-91.2571,5800,11467
Casselton,ND,58012,46.8992,-97.2138,5801,2474
Greeneville,TN,37745,36.2455,-82.8238,5802,43989
Rancho Santa Margarita,CA,92688,33.6512,-117.5938,5803,43792
Arcanum,OH,45304,39.9888,-84.5312,5804,7300
Banks,OR,97106,45.6535,-123.121,5805,4550
Williston Park,NY,11596,40.7592,-73.6449,5806,10480
Carrington,ND,58421,47.4573,-98.8933,5807,2850
Silver Springs,NV,89429,39.38,-119.2705,5808,7627
Emmaus,PA,18049,40.5293,-75.501,5809,17341
Lake Nebagamon,WI,54849,46.5023,-91.7402,5810,1967
Salina,KS,67401,38.8237,-97.6421,5811,51499
Meridian,ID,83642,43.615,-116.3975,5812,84106
Dayton,OH,45414,39.8285,-84.2024,5813,479994
Union City,TN,38261,36.4263,-89.0667,5814,16919
Grayslake,IL,60030,42.3524,-88.0545,5815,36056
Allentown,PA,18102,40.6068,-75.4781,5816,166081
Hollywood,FL,33025,25.9921,-80.2712,5817,420284
Elkton,MI,48731,43.8344,-83.1786,5818,1683
Reedsport,OR,97467,43.7104,-123.9565,5819,5339
New Port Richey,FL,34655,28.2129,-82.6807,5820,115083
Independence,KY,41051,38.9354,-84.5479,5821,26796
Cumbola,PA,17930,40.7114,-76.1392,5822,476
Newport News,VA,23608,37.1526,-76.542,5823,179275
Searcy,AR,72143,35.2436,-91.7317,5824,35169
Miller Place,NY,11764,40.9436,-72.9913,5825,13200
Grand Rapids,MI,49508,42.8894,-85.6219,5826,375580
Kerman,CA,93630,36.7306,-120.0724,5827,19162
Saint George,UT,84770,37.3068,-113.3554,5828,74901
Tiger,GA,30576,34.8174,-83.4333,5829,2521
Winter Garden,FL,34787,28.5423,-81.5911,5830,46083
Hazlet,NJ,7730,40.4226,-74.1799,5831,17396
Kansas City,KS,66102,39.1132,-94.6693,5832,150224
Pickerington,OH,43147,39.9061,-82.7563,5833,38440
Murphy,ID,83650,42.8481,-116.6371,5834,552
Henderson,NV,89074,36.0384,-115.0857,5835,264999
Newmarket,NH,3857,43.0726,-70.9553,5836,9006
Weymouth,MA,2191,42.2436,-70.9443,5837,53743
Cohutta,GA,30710,34.9326,-84.9458,5838,6661
Marion,IL,62959,37.7257,-88.9294,5839,26948
Elsa,TX,78543,26.2974,-97.9884,5840,8447
Waterloo,IN,46793,41.4402,-85.0221,5841,4292
Hemlock,NY,14466,42.78,-77.582,5842,1719
Riverdale,GA,30296,33.5667,-84.4364,5843,57733
Wareham,MA,2571,41.7541,-70.7116,5844,10481
Butler,AL,36904,32.0829,-88.2064,5845,4098
Farmington,UT,84025,40.9889,-111.8938,5846,18255
Henryetta,OK,74437,35.4622,-96.0122,5847,10448
Harker Heights,TX,76548,31.0286,-97.6115,5848,26344
Wharton,NJ,7885,40.9139,-74.5863,5849,10078
Bellflower,CA,90706,33.8867,-118.1265,5850,76615
Silver Spring,MD,20902,39.04,-77.0444,5851,282095
Bethesda,MD,20816,38.9585,-77.1153,5852,80090
Wellesley Hills,MA,2481,42.3106,-71.2747,5853,16244
Selma,CA,93662,36.5695,-119.617,5854,30237
Santa Ana,CA,92706,33.7691,-117.8855,5855,348131
Milwaukee,WI,53218,43.1122,-87.9932,5856,817312
Tuba City,AZ,86045,36.1037,-111.2686,5857,11354
Hockley,TX,77447,30.0729,-95.8104,5858,11872
Norwell,MA,2061,42.1596,-70.8217,5859,10506
Sun City,AZ,85373,33.6588,-112.3214,5860,45145
Louisiana,MO,63353,39.4336,-91.0664,5861,4593
Alpharetta,GA,30005,34.0782,-84.2281,5862,165556
Williamsburg,IA,52361,41.6393,-92.024,5863,4527
Hammonton,NJ,8037,39.638,-74.7728,5864,24308
Utica,MI,48316,42.6885,-83.0548,5865,78577
King City,CA,93930,36.2028,-121.1273,5866,15866
Fountain City,IN,47341,39.9634,-84.909,5867,2283
Springfield,IL,62707,39.8544,-89.6544,5868,141894
Charlotte,NC,28214,35.2731,-80.9571,5869,790689
San Diego,CA,92113,32.697,-117.1153,5870,1241364
Ridgewood,NJ,7450,40.982,-74.1131,5871,24985
Aurora,CO,80010,39.7368,-104.8646,5872,389246
Crossville,TN,38555,35.9623,-85.0514,5873,50276
Warsaw,IN,46580,41.2438,-85.8508,5874,33716
Radford,VA,24141,37.1197,-80.5565,5875,23138
Mcdonough,GA,30252,33.4768,-84.055,5876,90808
Westwood,NJ,7675,41.0092,-74.0041,5877,26339
Saint Paul,MN,55116,44.914,-93.1727,5878,753116
Newport News,VA,23607,36.9864,-76.4165,5879,179275
Long Lake,MN,55356,44.9912,-93.5818,5880,5311
West Monroe,LA,71292,32.4566,-92.1854,5881,54185
Hazleton,PA,18201,40.9488,-75.9563,5882,39599
Higdon,AL,35979,34.8391,-85.6196,5883,1398
Dunbar,WV,25064,38.3683,-81.7425,5884,9962
San Antonio,TX,78209,29.4821,-98.4554,5885,1595797
Hampton Bays,NY,11946,40.8726,-72.5202,5886,14068
Miami,FL,33177,25.5968,-80.4046,5887,1737737
Seabrook,NH,3874,42.8854,-70.8646,5888,8776
Lawson,MO,64062,39.4401,-94.1966,5889,6121
Memphis,TN,38105,35.1497,-90.033,5890,697385
Shreveport,LA,71104,32.483,-93.7349,5891,228095
Theodore,AL,36582,30.5444,-88.1807,5892,24644
Elizabeth,NJ,7202,40.6565,-74.2215,5893,124967
Houston,TX,77077,29.7477,-95.603,5894,2906700
Jackson,MS,39272,32.1888,-90.2595,5895,233060
Tunkhannock,PA,18657,41.5664,-75.9757,5896,11985
Augusta,GA,30907,33.5229,-82.0852,5897,202193
Jasper,AL,35504,33.8927,-87.1667,5898,33088
Gallipolis,OH,45631,38.8148,-82.229,5899,15048
Lynnwood,WA,98036,47.8049,-122.2855,5900,92865
Desert Hot Springs,CA,92241,33.8763,-116.354,5901,43525
Saint Paul,MN,55119,44.9414,-93.0107,5902,753116
Monticello,AR,71655,33.625,-91.7948,5903,15387
Fairfield,IA,52556,41.0039,-91.9576,5904,13332
Nanticoke,PA,18634,41.1963,-76.0044,5905,13569
Pottsville,PA,17901,40.684,-76.2123,5906,23990
Fort Worth,TX,76105,32.7233,-97.269,5907,813980
Pembroke,MA,2359,42.0621,-70.8044,5908,17828
Groton,MA,1450,42.6124,-71.5584,5909,10646
Saint Cloud,FL,34772,28.1905,-81.2645,5910,61432
Orinda,CA,94563,37.8787,-122.1728,5911,17672
Harlingen,TX,78552,26.1831,-97.7468,5912,87263
Wernersville,PA,19565,40.3293,-76.0901,5913,8531
Los Banos,CA,93635,37.0627,-120.8544,5914,38776
Land O Lakes,FL,34638,28.2478,-82.4962,5915,50437
Castle Rock,CO,80109,39.3643,-104.9014,5916,67419
Manteo,NC,27954,35.8948,-75.6714,5917,6111
Golden,CO,80401,39.7305,-105.1915,5918,57589
Ponchatoula,LA,70454,30.4406,-90.4422,5919,24954
Winslow,AR,72959,35.8312,-94.1187,5920,2786
